"filename", "language", "C++", "XML", "Batch", "Shell Script", "Diff", "Ruby", "Perl", "comment", "blank", "total"
"e:\Projects\VScodeProjects\ocibuilder\include\boost\algorithm\string\std_containers_traits.hpp", "C++", 9, 0, 0, 0, 0, 0, 0, 10, 8, 27
"e:\Projects\VScodeProjects\ocibuilder\include\boost\algorithm\string\trim.hpp", "C++", 191, 0, 0, 0, 0, 0, 0, 166, 42, 399
"e:\Projects\VScodeProjects\ocibuilder\include\boost\algorithm\string\trim_all.hpp", "C++", 78, 0, 0, 0, 0, 0, 0, 111, 29, 218
"e:\Projects\VScodeProjects\ocibuilder\include\boost\algorithm\string\yes_no_type.hpp", "C++", 13, 0, 0, 0, 0, 0, 0, 11, 10, 34
"e:\Projects\VScodeProjects\ocibuilder\include\boost\algorithm\string_regex.hpp", "C++", 6, 0, 0, 0, 0, 0, 0, 11, 7, 24
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align.hpp", "C++", 13, 0, 0, 0, 0, 0, 0, 7, 3, 23
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align\align.hpp", "C++", 9, 0, 0, 0, 0, 0, 0, 7, 4, 20
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align\align_down.hpp", "C++", 15, 0, 0, 0, 0, 0, 0, 7, 6, 28
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align\align_up.hpp", "C++", 15, 0, 0, 0, 0, 0, 0, 7, 6, 28
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align\aligned_alloc.hpp", "C++", 35, 0, 0, 0, 0, 0, 0, 7, 6, 48
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align\aligned_allocator.hpp", "C++", 114, 0, 0, 0, 0, 0, 0, 7, 20, 141
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align\aligned_allocator_adaptor.hpp", "C++", 142, 0, 0, 0, 0, 0, 0, 7, 22, 171
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align\aligned_allocator_adaptor_forward.hpp", "C++", 10, 0, 0, 0, 0, 0, 0, 7, 6, 23
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align\aligned_allocator_forward.hpp", "C++", 10, 0, 0, 0, 0, 0, 0, 7, 6, 23
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align\aligned_delete.hpp", "C++", 19, 0, 0, 0, 0, 0, 0, 7, 6, 32
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align\aligned_delete_forward.hpp", "C++", 8, 0, 0, 0, 0, 0, 0, 7, 5, 20
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align\alignment_of.hpp", "C++", 40, 0, 0, 0, 0, 0, 0, 7, 8, 55
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align\alignment_of_forward.hpp", "C++", 9, 0, 0, 0, 0, 0, 0, 7, 5, 21
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align\assume_aligned.hpp", "C++", 15, 0, 0, 0, 0, 0, 0, 10, 4, 29
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align\detail\add_reference.hpp", "C++", 29, 0, 0, 0, 0, 0, 0, 7, 9, 45
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align\detail\align.hpp", "C++", 26, 0, 0, 0, 0, 0, 0, 7, 6, 39
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align\detail\align_cxx11.hpp", "C++", 9, 0, 0, 0, 0, 0, 0, 7, 6, 22
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align\detail\align_down.hpp", "C++", 16, 0, 0, 0, 0, 0, 0, 7, 6, 29
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align\detail\align_up.hpp", "C++", 16, 0, 0, 0, 0, 0, 0, 7, 6, 29
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align\detail\aligned_alloc.hpp", "C++", 39, 0, 0, 0, 0, 0, 0, 7, 7, 53
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align\detail\aligned_alloc_android.hpp", "C++", 21, 0, 0, 0, 0, 0, 0, 7, 7, 35
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align\detail\aligned_alloc_macos.hpp", "C++", 31, 0, 0, 0, 0, 0, 0, 7, 7, 45
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align\detail\aligned_alloc_mingw.hpp", "C++", 21, 0, 0, 0, 0, 0, 0, 7, 7, 35
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align\detail\aligned_alloc_msvc.hpp", "C++", 21, 0, 0, 0, 0, 0, 0, 7, 7, 35
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align\detail\aligned_alloc_new.hpp", "C++", 39, 0, 0, 0, 0, 0, 0, 7, 7, 53
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align\detail\aligned_alloc_posix.hpp", "C++", 28, 0, 0, 0, 0, 0, 0, 7, 7, 42
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align\detail\aligned_alloc_sunos.hpp", "C++", 21, 0, 0, 0, 0, 0, 0, 7, 7, 35
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align\detail\alignment_of.hpp", "C++", 18, 0, 0, 0, 0, 0, 0, 7, 7, 32
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align\detail\alignment_of_clang.hpp", "C++", 14, 0, 0, 0, 0, 0, 0, 7, 6, 27
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align\detail\alignment_of_codegear.hpp", "C++", 14, 0, 0, 0, 0, 0, 0, 7, 6, 27
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align\detail\alignment_of_cxx11.hpp", "C++", 11, 0, 0, 0, 0, 0, 0, 7, 6, 24
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align\detail\alignment_of_gcc.hpp", "C++", 14, 0, 0, 0, 0, 0, 0, 7, 6, 27
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align\detail\alignment_of_msvc.hpp", "C++", 19, 0, 0, 0, 0, 0, 0, 7, 7, 33
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align\detail\assume_aligned.hpp", "C++", 4, 0, 0, 0, 0, 0, 0, 10, 3, 17
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align\detail\assume_aligned_clang.hpp", "C++", 9, 0, 0, 0, 0, 0, 0, 7, 3, 19
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align\detail\assume_aligned_gcc.hpp", "C++", 5, 0, 0, 0, 0, 0, 0, 10, 3, 18
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align\detail\assume_aligned_intel.hpp", "C++", 5, 0, 0, 0, 0, 0, 0, 10, 3, 18
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align\detail\assume_aligned_msvc.hpp", "C++", 6, 0, 0, 0, 0, 0, 0, 10, 4, 20
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align\detail\element_type.hpp", "C++", 68, 0, 0, 0, 0, 0, 0, 7, 17, 92
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align\detail\integral_constant.hpp", "C++", 35, 0, 0, 0, 0, 0, 0, 7, 12, 54
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align\detail\is_aligned.hpp", "C++", 21, 0, 0, 0, 0, 0, 0, 7, 7, 35
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align\detail\is_alignment.hpp", "C++", 16, 0, 0, 0, 0, 0, 0, 7, 6, 29
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align\detail\is_alignment_constant.hpp", "C++", 14, 0, 0, 0, 0, 0, 0, 7, 6, 27
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align\detail\max_align.hpp", "C++", 14, 0, 0, 0, 0, 0, 0, 7, 6, 27
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align\detail\max_objects.hpp", "C++", 15, 0, 0, 0, 0, 0, 0, 7, 6, 28
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align\detail\max_size.hpp", "C++", 14, 0, 0, 0, 0, 0, 0, 7, 6, 27
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align\detail\min_size.hpp", "C++", 14, 0, 0, 0, 0, 0, 0, 7, 6, 27
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align\detail\not_pointer.hpp", "C++", 15, 0, 0, 0, 0, 0, 0, 7, 6, 28
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align\detail\throw_exception.hpp", "C++", 30, 0, 0, 0, 0, 0, 0, 7, 8, 45
"e:\Projects\VScodeProjects\ocibuilder\include\boost\align\is_aligned.hpp", "C++", 15, 0, 0, 0, 0, 0, 0, 8, 6, 29
"e:\Projects\VScodeProjects\ocibuilder\include\boost\aligned_storage.hpp", "C++", 4, 0, 0, 0, 0, 0, 0, 11, 4, 19
"e:\Projects\VScodeProjects\ocibuilder\include\boost\any.hpp", "C++", 253, 0, 0, 0, 0, 0, 0, 26, 64, 343
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\archive_exception.hpp", "C++", 57, 0, 0, 0, 0, 0, 0, 29, 15, 101
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\basic_archive.hpp", "C++", 207, 0, 0, 0, 0, 0, 0, 36, 32, 275
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\basic_binary_iarchive.hpp", "C++", 146, 0, 0, 0, 0, 0, 0, 47, 25, 218
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\basic_binary_iprimitive.hpp", "C++", 135, 0, 0, 0, 0, 0, 0, 38, 25, 198
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\basic_binary_oarchive.hpp", "C++", 128, 0, 0, 0, 0, 0, 0, 31, 27, 186
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\basic_binary_oprimitive.hpp", "C++", 114, 0, 0, 0, 0, 0, 0, 48, 26, 188
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\basic_streambuf_locale_saver.hpp", "C++", 75, 0, 0, 0, 0, 0, 0, 14, 20, 109
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\basic_text_iarchive.hpp", "C++", 54, 0, 0, 0, 0, 0, 0, 23, 20, 97
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\basic_text_iprimitive.hpp", "C++", 98, 0, 0, 0, 0, 0, 0, 24, 21, 143
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\basic_text_oarchive.hpp", "C++", 72, 0, 0, 0, 0, 0, 0, 23, 25, 120
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\basic_text_oprimitive.hpp", "C++", 137, 0, 0, 0, 0, 0, 0, 49, 25, 211
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\basic_xml_archive.hpp", "C++", 38, 0, 0, 0, 0, 0, 0, 9, 21, 68
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\basic_xml_iarchive.hpp", "C++", 71, 0, 0, 0, 0, 0, 0, 29, 20, 120
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\basic_xml_oarchive.hpp", "C++", 99, 0, 0, 0, 0, 0, 0, 20, 20, 139
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\binary_iarchive.hpp", "C++", 44, 0, 0, 0, 0, 0, 0, 12, 13, 69
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\binary_iarchive_impl.hpp", "C++", 79, 0, 0, 0, 0, 0, 0, 10, 13, 102
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\binary_oarchive.hpp", "C++", 44, 0, 0, 0, 0, 0, 0, 12, 13, 69
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\binary_oarchive_impl.hpp", "C++", 80, 0, 0, 0, 0, 0, 0, 10, 13, 103
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\binary_wiarchive.hpp", "C++", 36, 0, 0, 0, 0, 0, 0, 9, 12, 57
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\binary_woarchive.hpp", "C++", 36, 0, 0, 0, 0, 0, 0, 12, 12, 60
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\codecvt_null.hpp", "C++", 85, 0, 0, 0, 0, 0, 0, 12, 20, 117
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\detail\abi_prefix.hpp", "C++", 5, 0, 0, 0, 0, 0, 0, 7, 5, 17
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\detail\abi_suffix.hpp", "C++", 4, 0, 0, 0, 0, 0, 0, 7, 5, 16
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\detail\archive_serializer_map.hpp", "C++", 29, 0, 0, 0, 0, 0, 0, 11, 15, 55
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\detail\auto_link_archive.hpp", "C++", 16, 0, 0, 0, 0, 0, 0, 22, 11, 49
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\detail\auto_link_warchive.hpp", "C++", 15, 0, 0, 0, 0, 0, 0, 22, 11, 48
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\detail\basic_iarchive.hpp", "C++", 74, 0, 0, 0, 0, 0, 0, 16, 16, 106
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\detail\basic_iserializer.hpp", "C++", 63, 0, 0, 0, 0, 0, 0, 13, 16, 92
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\detail\basic_oarchive.hpp", "C++", 65, 0, 0, 0, 0, 0, 0, 15, 15, 95
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\detail\basic_oserializer.hpp", "C++", 60, 0, 0, 0, 0, 0, 0, 13, 17, 90
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\detail\basic_pointer_iserializer.hpp", "C++", 46, 0, 0, 0, 0, 0, 0, 10, 15, 71
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\detail\basic_pointer_oserializer.hpp", "C++", 45, 0, 0, 0, 0, 0, 0, 9, 15, 69
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\detail\basic_serializer.hpp", "C++", 52, 0, 0, 0, 0, 0, 0, 12, 14, 78
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\detail\basic_serializer_map.hpp", "C++", 46, 0, 0, 0, 0, 0, 0, 9, 15, 70
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\detail\check.hpp", "C++", 101, 0, 0, 0, 0, 0, 0, 42, 27, 170
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\detail\common_iarchive.hpp", "C++", 62, 0, 0, 0, 0, 0, 0, 13, 14, 89
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\detail\common_oarchive.hpp", "C++", 66, 0, 0, 0, 0, 0, 0, 10, 14, 90
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\detail\decl.hpp", "C++", 33, 0, 0, 0, 0, 0, 0, 12, 13, 58
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\detail\helper_collection.hpp", "C++", 70, 0, 0, 0, 0, 0, 0, 12, 18, 100
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\detail\interface_iarchive.hpp", "C++", 59, 0, 0, 0, 0, 0, 0, 12, 15, 86
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\detail\interface_oarchive.hpp", "C++", 58, 0, 0, 0, 0, 0, 0, 12, 18, 88
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\detail\iserializer.hpp", "C++", 478, 0, 0, 0, 0, 0, 0, 96, 57, 631
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\detail\oserializer.hpp", "C++", 429, 0, 0, 0, 0, 0, 0, 60, 57, 546
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\detail\polymorphic_iarchive_route.hpp", "C++", 184, 0, 0, 0, 0, 0, 0, 19, 16, 219
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\detail\polymorphic_oarchive_route.hpp", "C++", 175, 0, 0, 0, 0, 0, 0, 19, 16, 210
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\detail\register_archive.hpp", "C++", 55, 0, 0, 0, 0, 0, 0, 21, 16, 92
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\detail\utf8_codecvt_facet.hpp", "C++", 15, 0, 0, 0, 0, 0, 0, 6, 8, 29
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\dinkumware.hpp", "C++", 167, 0, 0, 0, 0, 0, 0, 22, 34, 223
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\impl\archive_serializer_map.ipp", "C++", 49, 0, 0, 0, 0, 0, 0, 14, 13, 76
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\impl\basic_binary_iarchive.ipp", "C++", 98, 0, 0, 0, 0, 0, 0, 22, 15, 135
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\impl\basic_binary_iprimitive.ipp", "C++", 138, 0, 0, 0, 0, 0, 0, 19, 17, 174
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\impl\basic_binary_oarchive.ipp", "C++", 23, 0, 0, 0, 0, 0, 0, 11, 9, 43
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\impl\basic_binary_oprimitive.ipp", "C++", 93, 0, 0, 0, 0, 0, 0, 16, 18, 127
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\impl\basic_text_iarchive.ipp", "C++", 50, 0, 0, 0, 0, 0, 0, 14, 13, 77
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\impl\basic_text_iprimitive.ipp", "C++", 103, 0, 0, 0, 0, 0, 0, 12, 23, 138
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\impl\basic_text_oarchive.ipp", "C++", 42, 0, 0, 0, 0, 0, 0, 11, 10, 63
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\impl\basic_text_oprimitive.ipp", "C++", 90, 0, 0, 0, 0, 0, 0, 8, 19, 117
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\impl\basic_xml_grammar.hpp", "C++", 110, 0, 0, 0, 0, 0, 0, 46, 18, 174
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\impl\basic_xml_iarchive.ipp", "C++", 84, 0, 0, 0, 0, 0, 0, 14, 17, 115
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\impl\basic_xml_oarchive.ipp", "C++", 231, 0, 0, 0, 0, 0, 0, 15, 27, 273
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\impl\text_iarchive_impl.ipp", "C++", 88, 0, 0, 0, 0, 0, 0, 17, 17, 122
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\impl\text_oarchive_impl.ipp", "C++", 90, 0, 0, 0, 0, 0, 0, 10, 17, 117
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\impl\text_wiarchive_impl.ipp", "C++", 84, 0, 0, 0, 0, 0, 0, 18, 15, 117
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\impl\text_woarchive_impl.ipp", "C++", 60, 0, 0, 0, 0, 0, 0, 11, 15, 86
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\impl\xml_iarchive_impl.ipp", "C++", 162, 0, 0, 0, 0, 0, 0, 10, 25, 197
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\impl\xml_oarchive_impl.ipp", "C++", 107, 0, 0, 0, 0, 0, 0, 15, 18, 140
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\impl\xml_wiarchive_impl.ipp", "C++", 152, 0, 0, 0, 0, 0, 0, 10, 26, 188
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\impl\xml_woarchive_impl.ipp", "C++", 136, 0, 0, 0, 0, 0, 0, 12, 22, 170
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\iterators\base64_exception.hpp", "C++", 45, 0, 0, 0, 0, 0, 0, 11, 13, 69
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\iterators\base64_from_binary.hpp", "C++", 66, 0, 0, 0, 0, 0, 0, 26, 18, 110
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\iterators\binary_from_base64.hpp", "C++", 76, 0, 0, 0, 0, 0, 0, 26, 17, 119
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\iterators\dataflow.hpp", "C++", 76, 0, 0, 0, 0, 0, 0, 14, 13, 103
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\iterators\dataflow_exception.hpp", "C++", 57, 0, 0, 0, 0, 0, 0, 11, 13, 81
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\iterators\escape.hpp", "C++", 85, 0, 0, 0, 0, 0, 0, 12, 19, 116
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\iterators\insert_linebreaks.hpp", "C++", 72, 0, 0, 0, 0, 0, 0, 14, 14, 100
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\iterators\istream_iterator.hpp", "C++", 60, 0, 0, 0, 0, 0, 0, 16, 17, 93
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\iterators\mb_from_wchar.hpp", "C++", 107, 0, 0, 0, 0, 0, 0, 17, 19, 143
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\iterators\ostream_iterator.hpp", "C++", 58, 0, 0, 0, 0, 0, 0, 14, 12, 84
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\iterators\remove_whitespace.hpp", "C++", 117, 0, 0, 0, 0, 0, 0, 25, 26, 168
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\iterators\transform_width.hpp", "C++", 117, 0, 0, 0, 0, 0, 0, 35, 26, 178
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\iterators\unescape.hpp", "C++", 61, 0, 0, 0, 0, 0, 0, 11, 18, 90
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\iterators\wchar_from_mb.hpp", "C++", 153, 0, 0, 0, 0, 0, 0, 19, 25, 197
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\iterators\xml_escape.hpp", "C++", 95, 0, 0, 0, 0, 0, 0, 11, 16, 122
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\iterators\xml_unescape.hpp", "C++", 94, 0, 0, 0, 0, 0, 0, 17, 17, 128
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\iterators\xml_unescape_exception.hpp", "C++", 27, 0, 0, 0, 0, 0, 0, 11, 12, 50
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\polymorphic_binary_iarchive.hpp", "C++", 32, 0, 0, 0, 0, 0, 0, 9, 13, 54
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\polymorphic_binary_oarchive.hpp", "C++", 25, 0, 0, 0, 0, 0, 0, 9, 11, 45
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\polymorphic_iarchive.hpp", "C++", 127, 0, 0, 0, 0, 0, 0, 17, 28, 172
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\polymorphic_oarchive.hpp", "C++", 113, 0, 0, 0, 0, 0, 0, 17, 25, 155
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\polymorphic_text_iarchive.hpp", "C++", 32, 0, 0, 0, 0, 0, 0, 9, 13, 54
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\polymorphic_text_oarchive.hpp", "C++", 25, 0, 0, 0, 0, 0, 0, 9, 11, 45
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\polymorphic_text_wiarchive.hpp", "C++", 36, 0, 0, 0, 0, 0, 0, 9, 14, 59
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\polymorphic_text_woarchive.hpp", "C++", 29, 0, 0, 0, 0, 0, 0, 9, 12, 50
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\polymorphic_xml_iarchive.hpp", "C++", 32, 0, 0, 0, 0, 0, 0, 9, 13, 54
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\polymorphic_xml_oarchive.hpp", "C++", 25, 0, 0, 0, 0, 0, 0, 9, 10, 44
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\polymorphic_xml_wiarchive.hpp", "C++", 29, 0, 0, 0, 0, 0, 0, 9, 12, 50
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\polymorphic_xml_woarchive.hpp", "C++", 29, 0, 0, 0, 0, 0, 0, 9, 12, 50
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\text_iarchive.hpp", "C++", 102, 0, 0, 0, 0, 0, 0, 12, 22, 136
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\text_oarchive.hpp", "C++", 91, 0, 0, 0, 0, 0, 0, 15, 19, 125
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\text_wiarchive.hpp", "C++", 107, 0, 0, 0, 0, 0, 0, 11, 23, 141
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\text_woarchive.hpp", "C++", 117, 0, 0, 0, 0, 0, 0, 16, 23, 156
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\tmpdir.hpp", "C++", 30, 0, 0, 0, 0, 0, 0, 9, 11, 50
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\wcslen.hpp", "C++", 34, 0, 0, 0, 0, 0, 0, 10, 15, 59
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\xml_archive_exception.hpp", "C++", 34, 0, 0, 0, 0, 0, 0, 11, 13, 58
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\xml_iarchive.hpp", "C++", 113, 0, 0, 0, 0, 0, 0, 10, 23, 146
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\xml_oarchive.hpp", "C++", 104, 0, 0, 0, 0, 0, 0, 14, 23, 141
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\xml_wiarchive.hpp", "C++", 120, 0, 0, 0, 0, 0, 0, 9, 24, 153
"e:\Projects\VScodeProjects\ocibuilder\include\boost\archive\xml_woarchive.hpp", "C++", 98, 0, 0, 0, 0, 0, 0, 17, 21, 136
"e:\Projects\VScodeProjects\ocibuilder\include\boost\array.hpp", "C++", 310, 0, 0, 0, 0, 0, 0, 79, 68, 457
"e:\Projects\VScodeProjects\ocibuilder\include\boost\asio.hpp", "C++", 166, 0, 0, 0, 0, 0, 0, 11, 5, 182
"e:\Projects\VScodeProjects\ocibuilder\include\boost\asio\any_io_executor.hpp", "C++", 36, 0, 0, 0, 0, 0, 0, 24, 14, 74
"e:\Projects\VScodeProjects\ocibuilder\include\boost\asio\associated_allocator.hpp", "C++", 67, 0, 0, 0, 0, 0, 0, 40, 21, 128
"e:\Projects\VScodeProjects\ocibuilder\include\boost\asio\associated_executor.hpp", "C++", 98, 0, 0, 0, 0, 0, 0, 45, 26, 169
"e:\Projects\VScodeProjects\ocibuilder\include\boost\asio\async_result.hpp", "C++", 419, 0, 0, 0, 0, 0, 0, 72, 94, 585
"e:\Projects\VScodeProjects\ocibuilder\include\boost\asio\awaitable.hpp", "C++", 83, 0, 0, 0, 0, 0, 0, 21, 32, 136
"e:\Projects\VScodeProjects\ocibuilder\include\boost\asio\basic_datagram_socket.hpp", "C++", 469, 0, 0, 0, 0, 0, 0, 674, 75, 1218
